,0
2019-12-10 11:00:00+00:00,47.34
2019-12-10 12:00:00+00:00,47.0
2019-12-10 13:00:00+00:00,48.0
2019-12-10 14:00:00+00:00,50.16
2019-12-10 15:00:00+00:00,55.0
2019-12-10 16:00:00+00:00,55.38
2019-12-10 17:00:00+00:00,53.47
2019-12-10 18:00:00+00:00,53.16
2019-12-10 19:00:00+00:00,50.03
2019-12-10 20:00:00+00:00,46.0
2019-12-10 21:00:00+00:00,43.44
2019-12-10 22:00:00+00:00,40.12
2020-01-08 23:00:00+00:00,44.6
2020-01-09 00:00:00+00:00,43.0
2020-01-09 01:00:00+00:00,41.2
2020-01-09 02:00:00+00:00,41.34
2020-01-09 03:00:00+00:00,42.75
2020-01-09 04:00:00+00:00,44.4
2020-01-09 05:00:00+00:00,49.5
2020-01-09 06:00:00+00:00,61.44
2020-01-09 07:00:00+00:00,62.0
2020-01-09 08:00:00+00:00,63.62
2020-01-09 09:00:00+00:00,58.0
2020-01-09 10:00:00+00:00,50.0
2020-01-09 11:00:00+00:00,47.0
2020-01-09 12:00:00+00:00,47.0
2020-01-09 13:00:00+00:00,50.0
2020-01-09 14:00:00+00:00,58.47
2020-01-09 15:00:00+00:00,67.75
2020-01-09 16:00:00+00:00,75.06
2020-01-09 17:00:00+00:00,71.0
2020-01-09 18:00:00+00:00,58.47
2020-01-09 19:00:00+00:00,51.0
2020-01-09 20:00:00+00:00,50.0
2020-01-09 21:00:00+00:00,46.5
2020-01-09 22:00:00+00:00,44.78
2020-02-07 23:00:00+00:00,38.22
2020-02-08 00:00:00+00:00,36.16
2020-02-08 01:00:00+00:00,35.88
2020-02-08 02:00:00+00:00,35.8
2020-02-08 03:00:00+00:00,35.22
